@params:A1 Pan < Env|A1 Pan < Key|A1 Pan < LFO|A2 Pan < Env|A2 Pan < Key|A2 Pan < LFO|AEG1 < Vel|AEG1 A < Vel|AEG1 Attack|AEG1 Decay|AEG1 Exp|AEG1 Free|AEG1 Legato|AEG1 Loop|AEG1 Rel|AEG1 S Time|AEG1 Sustain|AEG2 < Vel|AEG2 A < Vel|AEG2 Attack|AEG2 Decay|AEG2 Exp|AEG2 Free|AEG2 Legato|AEG2 Loop|AEG2 Rel|AEG2 S Time|AEG2 Sustain|AMP1 < Key|AMP1 < LFO|AMP1 Level|AMP1 On/Off|AMP1 Pan|AMP2 < Key|AMP2 < LFO|AMP2 Level|AMP2 On/Off|AMP2 Pan|Detune|F1 Drive|F1 Freq|F1 Freq < Env|F1 Freq < Key|F1 Freq < LFO|F1 On/Off|F1 Res < Env|F1 Res < LFO|F1 Reso < Key|F1 Resonance|F1 To F2|F1 Type|F2 Drive|F2 Freq|F2 Freq < Env|F2 Freq < Key|F2 Freq < LFO|F2 On/Off|F2 Res < Env|F2 Res < LFO|F2 Reso < Key|F2 Resonance|F2 Slave|F2 Type|FEG1 < Vel|FEG1 A < Vel|FEG1 Attack|FEG1 Decay|FEG1 Exp|FEG1 Free|FEG1 Legato|FEG1 Loop|FEG1 Rel|FEG1 S Time|FEG1 Sustain|FEG2 < Vel|FEG2 A < Vel|FEG2 Attack|FEG2 Decay|FEG2 Exp|FEG2 Free|FEG2 Legato|FEG2 Loop|FEG2 Rel|FEG2 S Time|FEG2 Sustain|Glide Legato|Glide Mode|Glide On/Off|Glide Time|Key Error|Key Priority|Key Stretch|LFO1 Delay|LFO1 Fade In|LFO1 On/Off|LFO1 PW|LFO1 Phase|LFO1 Retrig|LFO1 Shape|LFO1 SncRate|LFO1 Speed|LFO1 Sync|LFO2 Delay|LFO2 Fade In|LFO2 On/Off|LFO2 PW|LFO2 Phase|LFO2 Retrig|LFO2 Shape|LFO2 SncRate|LFO2 Speed|LFO2 Sync|Noise Balance|Noise Color|Noise Level|Noise On/Off|Note PB Range|O1 Keytrack|O1 PW < LFO|O1 Sub/Sync|O2 Keytrack|O2 PW < LFO|O2 Sub/Sync|OSC1 < LFO|OSC1 Balance|OSC1 Detune|OSC1 Level|OSC1 Mode|OSC1 Octave|OSC1 On/Off|OSC1 PW|OSC1 Semi|OSC1 Shape|OSC2 < LFO|OSC2 Balance|OSC2 Detune|OSC2 Level|OSC2 Mode|OSC2 Octave|OSC2 On/Off|OSC2 PW|OSC2 Semi|OSC2 Shape|Octave|PB Range|PEG1 Amount|PEG1 Time|PEG2 Amount|PEG2 Time|Press Amt A|Press Amt B|Press Dest A|Press Dest B|Semitone|Slide Amt A|Slide Amt B|Slide Dest A|Slide Dest B|Unison Delay|Unison Detune|Unison On/Off|Unison Voices|Vib < ModWh|Vib Amount|Vib Delay|Vib Error|Vib Fade-In|Vib On/Off|Vib Speed|Voices|Volume
Nasal Mod Lead:0.0|0.0|0.0|0.0|0.0|0.0|0.40625|0.6666666865348816|0.0|0.8095238208770752|1.0|0.0|0.0|0.0|0.7142857313156128|1.0|1.0|0.06201171875|0.5714285969734192|0.3159448802471161|0.7698412537574768|1.0|0.0|0.0|0.0|0.6302903294563293|1.0|0.4765625|0.0|0.0|0.7936508059501648|0.0|0.5|-0.523809552192688|0.0|0.671021044254303|1.0|0.5|0.5|1.0|0.6746031641960144|0.0|0.28125|0.0|1.0|0.0|0.0|0.4765625|0.3984375|1.0|2.0|0.0|0.6311516165733337|0.0|0.0234375|0.0|1.0|0.0|0.3203125|0.0|0.09301181882619858|1.0|8.0|0.0|0.0|0.0|0.9444444179534912|1.0|0.0|0.0|0.0|0.9444444179534912|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.4296875|1.0|1.0|0.0|1.0|0.0|0.5158730149269104|0.0|1.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|0.0|0.0|0.328125|0.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|11.0|0.5476190447807312|1.0|1.0|1.0|0.6269841194152832|0.0|0.0|0.5|0.0|0.32283464074134827|0.5|0.0|0.0|0.0|1.0|0.5|0.6746031641960144|0.0|0.0|1.0|1.0|0.0|1.0|0.0|1.0|0.5396825671195984|0.5952380895614624|0.0|0.0|0.0|0.3515625|0.0|1.0|-1.0|0.5|0.0|0.484375|0.0|0.34375|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.2265625|0.0|0.0|0.0|0.579365074634552|0.296875|0.0|0.296875|0.0|0.484375|3.0|0.6272765398025513
Noise Hit Perc:0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.18603515625|0.0|0.0|0.6428571343421936|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.8690000176429749|0.0|0.5|-0.46875|0.0|0.867968738079071|1.0|0.5|0.5|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|-0.6269841194152832|0.796875|0.0|1.0|0.390625|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.5|0.0|1.0|0.0|0.0|0.0|0.8492063283920288|1.0|1.0|0.0|1.0|0.0|0.5|0.234375|2.0|0.7460317611694336|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|1.0|0.8062000274658203|0.0|0.0|0.5|0.0|0.34375|0.5|0.0|0.738095223903656|0.0|0.0|0.5079365372657776|0.8023437261581421|1.0|0.0|1.0|0.3515625|0.0|3.0|0.0|0.0|0.5|0.8062499761581421|1.0|1.0|1.0|0.3515625|7.0|1.0|0.0|0.5|0.0|0.484375|0.4117647111415863|0.3248407542705536|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.296875|0.6349206566810608|0.296875|0.0|0.5|0.0|0.4179243743419647
Octave Jumper:0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.09090909361839294|1.0|0.0|0.0|0.0|0.0181818176060915|1.0|0.8181818127632141|0.5|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.5|0.0|0.0|0.5703125|1.0|0.5|0.0|0.0|0.4743117690086365|0.0|0.5|0.5|1.0|0.3571428656578064|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.7047610282897949|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.8203125|0.0|0.0|0.4545454680919647|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.7090908885002136|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|1.0|0.5|0.5|1.0|2.0|13.0|0.6190476417541504|1.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|1.0|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.5|1.0|0.5476190447807312|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|1.0|0.0|1.0|0.4523809552192688|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|1.0|0.0|0.1666666716337204|0.5625|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|3.0|0.5652381181716919
Organ Church Slow:0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5498277544975281|0.3671875|1.0|0.0|0.0|0.0|0.4693651497364044|1.0|1.0|0.0|0.0|0.539739191532135|0.0|1.0|0.0|0.0|0.0|0.4693651497364044|1.0|1.0|-0.078125|0.0|0.523809552192688|1.0|0.5|-0.8253968358039856|0.0|0.4126984179019928|1.0|0.5|0.5|0.0|0.7983513474464417|0.0|0.5|0.0|1.0|0.0|0.0|0.0|0.8671875|0.7539682388305664|0.0|0.0|0.7460317611694336|0.0|0.5|0.0|1.0|0.0|0.0|0.0|1.0|0.0|6.0|0.0|0.0|0.3671875|0.3671875|1.0|0.0|0.0|0.0|0.3671875|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.5158730149269104|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.5317460298538208|0.0|0.5|1.0|0.4140625|0.0|0.0|0.5|0.0|1.0|0.5|0.0|1.0|0.0|1.0|0.5|0.8015872836112976|0.0|0.0|1.0|0.3515625|0.0|0.0|0.0|1.0|0.523809552192688|0.7301587462425232|0.0|2.0|1.0|0.3515625|0.0|0.0|1.0|0.5|0.0|0.484375|0.0|0.34375|0.109375|0.5|1.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.2265625|0.0|0.0|0.5873016119003296|0.335629940032959|0.296875|0.0|0.296875|1.0|0.4881889820098877|3.0|0.7047889828681946
Organ Octaves Slow:0.0|0.0|0.375|0.109375|0.03125|0.0|0.0|0.0|0.537401556968689|1.0|1.0|0.0|0.0|0.0|0.6889763474464417|1.0|0.53125|0.0|0.0|0.537401556968689|0.625|1.0|0.0|0.0|0.0|0.6889763474464417|1.0|0.9482758641242981|0.0|0.0|0.60317462682724|1.0|0.4444444477558136|0.0|0.0|0.6984127163887024|1.0|0.5|0.5|5.0|0.4409448802471161|0.1875|0.3125|0.265625|1.0|0.0|0.0|0.0|0.28346458077430725|0.0|0.0|0.0|0.682539701461792|0.28125|0.0|0.03125|1.0|0.078125|0.078125|0.0|0.1269841343164444|0.0|0.0|0.203125|0.0|0.6875|1.0|1.0|0.0|0.0|0.0|0.9765625|1.0|0.796875|0.0|0.0|0.8671875|0.7090908885002136|1.0|0.0|0.0|0.0|0.7578125|1.0|1.0|0.0|1.0|0.0|1.0|0.3515625|1.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|0.0|13.0|0.14960630238056183|0.0|0.0|0.0|1.0|0.5|0.453125|1.0|0.0|5.0|0.5|1.0|0.0|0.0|0.0078125|0.0|0.0|0.5|0.0|1.0|0.5|0.0|1.0|0.0|1.0|0.190476194024086|0.75|0.0|0.0|1.0|0.3125|5.0|1.0|0.0|0.0|0.49000000953674316|0.7839781641960144|1.0|-3.0|1.0|0.75|0.0|1.0|1.0|0.5|0.0|0.05095541477203369|0.0|0.5|0.1875|0.078125|3.0|1.0|-4.0|0.5|0.5|0.0|0.0|0.0|0.0859375|1.0|0.0|0.0|0.2109375|0.0|0.0|0.0|1.0|1.0|5.0|0.6190476417541504
Organ Percussive:0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4140625|0.0|0.0|0.0|0.0|0.2145669311285019|1.0|0.34375|0.421875|0.682539701461792|0.0|0.3125|1.0|0.0|0.0|0.0|0.2145669311285019|1.0|0.0|0.0|0.0078125|0.738095223903656|1.0|0.5|-0.296875|0.0|0.7142857313156128|1.0|0.5|0.5|0.0|1.0|0.28125|0.5|0.761904776096344|1.0|0.0|0.0|0.0|0.047797735780477524|0.0|0.0|5.0|0.5158730149269104|0.0|0.5|0.140625|1.0|0.0|0.0|0.3828125|0.523809552192688|0.0|6.0|0.0625|0.0|0.1328125|0.7539682388305664|0.0|0.0|0.0|0.0|0.4765625|1.0|0.7222222089767456|0.0|0.0|0.296875|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.484375|0.296875|2.0|0.5|0.2109375|0.390625|0.0|0.5158730149269104|0.0|0.0|0.0|0.0|0.7627952694892883|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.5317460298538208|0.0|0.0|0.296875|0.6190476417541504|1.0|0.0|0.5|0.0|0.8333333134651184|0.49793654680252075|0.0|0.0|0.0|1.0|0.5|0.7301587462425232|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.5|0.7063491940498352|1.0|2.0|1.0|0.0|4.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.171875|0.5|2.0|0.0|0.0|0.3046875|0.0|0.0|0.8492063283920288|0.5|0.296875|0.4921875|0.296875|1.0|0.4765625|3.0|0.6666666865348816
Organ Vibrato:0.0625|0.0|-0.484375|0.0|0.0|-0.4375|0.0|0.0|0.0|0.3515625|1.0|0.0|0.0|0.0|0.40901821851730347|0.3671875|0.640625|0.0|0.0|0.0|0.9453125|1.0|0.0|0.0|0.0|0.6171875|1.0|0.484375|0.0|0.34375|0.4444444477558136|1.0|0.6373015642166138|0.0|0.5|0.523809552192688|1.0|0.605555534362793|0.5|4.0|0.4576771855354309|-0.765625|0.421875|1.0|1.0|0.109375|-0.125|0.0|0.312992125749588|0.0|0.0|6.0|0.4881889820098877|0.53125|0.0|-0.328125|1.0|-0.046875|0.34375|0.0|0.4173228442668915|0.0|0.0|0.09375|0.0|0.0|0.8125|1.0|0.0|0.0|0.0|0.6171875|1.0|0.9609375|0.0|0.0|0.0|0.8359375|1.0|0.0|0.0|0.0|1.0|1.0|0.46875|0.0|1.0|0.0|1.0|0.0234375|2.0|0.5|0.0|0.3828125|1.0|0.6015625|0.0|1.0|0.0|13.0|0.9920634627342224|0.0|0.0|0.0|1.0|0.5|0.0|1.0|0.0|16.0|0.5|1.0|1.0|0.89682537317276|0.515625|0.0|0.0|0.5|0.0|0.28125|0.49781250953674316|0.0|0.0|0.0|0.0|0.5|0.6484375|0.0|0.0|1.0|0.921875|0.0|0.0|0.0|0.0|0.5288674831390381|0.671875|1.0|3.0|1.0|0.1015625|7.0|0.0|0.0|0.5|0.0|0.05095541477203369|0.21875|0.0|0.109375|0.5|36.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.5390625|0.0|0.0|0.0|1.0|1.0|5.0|0.5396825671195984
Overtones:0.0|0.0|0.703125|0.0|0.0|0.0|0.0390625|0.0|0.3120873272418976|0.6363636255264282|1.0|0.0|0.0|0.0|0.8616324067115784|1.0|0.7272727489471436|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|-0.40625|0.0|0.7301587462425232|1.0|0.5|0.0|0.0|0.8690000176429749|0.0|0.5|0.5|3.0|0.11023622006177902|0.78125|0.578125|0.15625|1.0|0.0|0.0|0.0|0.9370078444480896|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.787401556968689|0.34545454382896423|1.0|0.0|0.0|1.0|0.7090908885002136|1.0|0.8181818127632141|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|1.0|0.0|1.0|0.4609375|0.0|2.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|4.0|16.0|0.5|1.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.5|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.5|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|1.0|0.0|0.5|0.5|0.8062000274658203|0.0|0.0|0.0|0.5|0.0|1.0|0.0|0.1666666716337204|0.0|0.5|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.32283464074134827|0.0|0.0|0.0|1.0|0.578125|3.0|0.3203125
Phils Sine Pad:0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.16363635659217834|0.09090909361839294|1.0|0.0|0.0|0.0|0.6181818246841431|1.0|0.8181818127632141|0.5|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.5|0.0|0.0|0.5634920597076416|1.0|0.5|0.0|0.0|0.4743117690086365|0.0|0.5|0.5|1.0|0.4047619104385376|0.7047610282897949|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.7047610282897949|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.6545454263687134|1.0|0.5|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|1.0|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.5476190447807312|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|0.0|0.0|1.0|0.453125|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|0.0|0.0|0.1666666716337204|0.265625|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|3.0|0.474062442779541
PowerGrid Synbass:0.0|-0.078125|0.0|0.0|0.078125|0.0|0.248046875|0.1240234375|0.0|1.0|0.0|0.0|0.0|0.0|0.1796875|0.0|1.0|0.421875|0.9921875|0.1171875|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.640625|0.0|0.0|0.5158730149269104|1.0|0.4609375|0.0|0.0|0.523809552192688|1.0|0.5555555820465088|0.5|5.0|0.682539701461792|0.7047610282897949|0.0|0.0|1.0|0.234375|0.0|0.359375|0.5555555820465088|0.3359375|0.0|1.0|0.3174603283405304|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.6111111044883728|1.0|0.0|0.0|0.1240234375|0.34545454382896423|0.7636363506317139|1.0|0.0|0.0|0.0|0.296875|1.0|0.6796875|0.0|0.0|0.38181817531585693|1.0|1.0|0.0|0.0|0.0|0.234375|1.0|0.875|1.0|0.0|1.0|0.390625|0.1640625|2.0|0.8046875|0.0|0.53125|1.0|0.5|0.0|1.0|0.0|13.0|0.7301587462425232|1.0|0.0|0.0|0.0|0.5|0.0|1.0|0.0|16.0|0.7301587462425232|1.0|1.0|0.5|0.234375|1.0|48.0|0.5|1.0|0.0|0.5|1.0|0.0|0.0|0.6640625|0.4444444477558136|0.84375|0.0|1.0|1.0|1.0|0.0|1.0|0.0|0.84375|0.578125|0.890625|0.0|-1.0|1.0|1.0|0.0|2.0|0.0|0.1666666716337204|0.0|0.35668790340423584|0.029411792755126953|0.6369426846504211|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.328125|1.0|0.0|0.953125|0.40625|0.046875|0.0703125|0.25|1.0|0.6875|0.0|0.4620635211467743
Prayer Squayer:0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.2181818187236786|1.0|0.0|0.0|0.0|0.0181818176060915|1.0|0.6000000238418579|0.5|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.5|0.0|0.0|0.5873016119003296|1.0|0.5|0.0|0.0|0.4743117690086365|0.0|0.5|0.5|1.0|0.0|0.828125|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.7047610282897949|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.078125|0.0|0.0|0.7636363506317139|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|1.0|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.5396825671195984|0.8062000274658203|0.0|0.0|1.0|1.0|0.0|2.0|0.0|1.0|0.460317462682724|0.8062000274658203|0.0|-1.0|1.0|1.0|0.0|2.0|1.0|0.1666666716337204|0.5625|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|3.0|0.4761904776096344
Puffy K Bass Lead:0.0|0.0|-0.109375|0.0|0.0|-0.109375|0.1875|0.375|0.0|0.6727272868156433|0.0|0.0|1.0|0.0|0.21875|1.0|0.6953125|0.5|0.0|0.4765625|0.9818181991577148|1.0|0.0|0.0|0.0|0.3515625|1.0|0.953125|0.0|0.0|0.7367266416549683|1.0|0.523809552192688|0.0|0.0|0.5390625|1.0|0.4523809552192688|0.5|5.0|0.380952388048172|0.7047610282897949|0.0|0.007874011993408203|1.0|0.234375|0.0|0.359375|0.2777777910232544|0.4296875|1.0|1.0|0.3888888955116272|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.0793650820851326|0.0|1.0|0.125|0.2421875|0.0|0.6000000238418579|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.7818182110786438|1.0|0.0|1.0|0.359375|0.296875|2.0|0.824999988079071|0.0|0.0|1.0|0.5|0.0|1.0|0.0|19.0|0.7301587462425232|1.0|0.0|0.0|1.0|0.5|0.0|1.0|4.0|18.0|0.6904761791229248|1.0|0.5|0.5|0.1640625|1.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|0.6875|0.420634925365448|0.7421875|0.0|0.0|1.0|0.5|7.0|1.0|0.0|0.5625|0.5476190447807312|0.9609375|0.0|0.0|1.0|0.0|-12.0|1.0|1.0|0.1666666716337204|0.0|0.5|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.4140625|1.0|0.0|0.7421875|0.3828125|0.046875|0.1640625|0.296875|1.0|0.609375|0.0|0.372477263212204
PWM strings:0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.65625|0.20000000298023224|1.0|0.0|0.0|0.0|0.6909090876579285|1.0|0.8909090757369995|0.5|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.5|0.0|0.0|0.5234375|1.0|0.5|0.0|0.0|0.4743117690086365|0.0|0.5|0.5|1.0|0.4375|0.7047610282897949|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.7047610282897949|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1240234375|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|0.0|13.0|0.4841269850730896|0.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|1.0|0.5|0.8062000274658203|0.0|48.0|0.5|0.859375|0.0|0.5|1.0|0.0|0.0|1.0|0.5396825671195984|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|2.0|0.0|1.0|0.460317462682724|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|2.0|0.0|0.1666666716337204|0.515625|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|3.0|0.48444440960884094
Ratchet Zag Bass:0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.9636363387107849|1.0|0.0|1.0|0.0|0.40625|1.0|0.800000011920929|0.5|0.0|0.0|0.8545454740524292|1.0|0.0|1.0|0.0|0.4140625|1.0|0.5454545617103577|0.0|0.0|0.4682539701461792|1.0|0.5|0.0|0.0|0.3174603283405304|1.0|0.5|0.5|1.0|0.4682539701461792|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.25196850299835205|1.0|0.0|1.0|0.5476190447807312|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.25984251499176025|0.0|0.0|0.0|0.0|0.0|0.8181818127632141|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.6181818246841431|0.0|0.0|0.0|0.7818182110786438|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.4545454680919647|0.0|0.0|0.0|0.1484375|0.0|2.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|1.0|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.5|0.8062000274658203|0.0|-1.0|1.0|0.5|0.0|2.0|0.0|1.0|0.5|0.8062000274658203|0.0|-2.0|1.0|0.5|0.0|1.0|1.0|0.1666666716337204|0.0|0.12738853693008423|-0.029411792755126953|0.7770700454711914|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.1328125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.6722222566604614
Red Sky At Night:0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.796875|0.9818181991577148|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.0|0.5|0.0|0.71875|1.0|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.0|0.0|1.0|0.7301587462425232|1.0|0.5|0.0|0.0|0.5476190447807312|1.0|0.5|0.5|3.0|0.4920634925365448|0.7047610282897949|0.0|0.8125|1.0|0.0|0.0|0.0|0.296875|0.0|1.0|2.0|0.71875|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.7818182110786438|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.0|0.0|0.0|0.5546875|0.6000000238418579|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.078125|0.0|0.0|0.46875|0.0|1.0|1.0|13.0|0.6746031641960144|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.5|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.5714285969734192|0.704135537147522|0.0|-2.0|1.0|1.0|0.0|2.0|0.0|0.0|0.420634925365448|0.704135537147522|0.0|-1.0|1.0|0.5|0.0|1.0|2.0|0.1666666716337204|0.0|0.5|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.1484375|1.0|0.0|0.0|0.40625|0.0|0.0|0.0|1.0|0.703125|3.0|0.33190470933914185
