@params:Amp A Slope|Amp Attack|Amp D Slope|Amp Decay|Amp Loop Mode|Amp R Slope|Amp Release|Amp Sustain|Env 2 A Slope|Env 2 Attack|Env 2 D Slope|Env 2 Decay|Env 2 Final|Env 2 Initial|Env 2 Loop Mode|Env 2 Peak|Env 2 R Slope|Env 2 Release|Env 2 Sustain|Env 3 A Slope|Env 3 Attack|Env 3 D Slope|Env 3 Decay|Env 3 Final|Env 3 Initial|Env 3 Loop Mode|Env 3 Peak|Env 3 R Slope|Env 3 Release|Env 3 Sustain|Filter 1 BP/NO/Morph|Filter 1 Drive|Filter 1 Freq|Filter 1 LP/HP|Filter 1 Morph|Filter 1 On|Filter 1 Res|Filter 1 Slope|Filter 1 Type|Filter 2 BP/NO/Morph|Filter 2 Drive|Filter 2 Freq|Filter 2 LP/HP|Filter 2 Morph|Filter 2 On|Filter 2 Res|Filter 2 Slope|Filter 2 Type|FilterRouting|Glide|Global Mod Amount|LFO 1 Amount|LFO 1 Attack Time|LFO 1 Phase Offset|LFO 1 Rate|LFO 1 Retrigger|LFO 1 S. Rate|LFO 1 Shape|LFO 1 Shaping|LFO 1 Sync|LFO 2 Amount|LFO 2 Attack Time|LFO 2 Phase Offset|LFO 2 Rate|LFO 2 Retrigger|LFO 2 S. Rate|LFO 2 Shape|LFO 2 Shaping|LFO 2 Sync|MonoPoly|Osc 1 Detune|Osc 1 Effect 1|Osc 1 Effect 2|Osc 1 Gain|Osc 1 On|Osc 1 Pan|Osc 1 Pos|Osc 1 Transp|Osc 2 Detune|Osc 2 Effect 1|Osc 2 Effect 2|Osc 2 Gain|Osc 2 On|Osc 2 Pan|Osc 2 Pos|Osc 2 Transp|Osc1Class|Osc1Effect|Osc1Index|Osc2Class|Osc2Effect|Osc2Index|PolyVoices|Sub Gain|Sub On|Sub Tone|Sub Transpose|Time|Transpose|Unison Amount|UnisonMode|UnisonVoices|Volume|XyzParamMatrix
Tell Me Sumthin Clav:0.875|0.1484375|0.0|0.7734375|0.0|0.2734375|0.1953125|0.9765625|0.984375|0.390625|0.1796875|0.0703125|0.09375|0.75|0.0|0.4609375|0.1796875|0.546875|0.328125|0.75|0.265625|0.75|0.75|0.140625|0.484375|0.0|0.578125|0.7265625|0.71875|0.484375|0.0|0.578125|0.24604544043540955|2.0|0.0|1.0|0.6746031641960144|0.0|0.0|0.0|0.5625|0.7857151031494141|4.0|0.0|1.0|0.5546875|0.0|1.0|2|0.078125|0.1875|1.0|0.0|0.0|0.28125|1.0|12.0|0.0|0.5|1.0|1.0|0.0|0.0|0.32078906893730164|1.0|10.0|0.0|0.5|1.0|1|0.578125|0.4609375|0.421875|0.756302535533905|1.0|0.3671875|0.462184876203537|0.0|0.484375|0.5078125|0.0023437500931322575|0.9327731132507324|1.0|0.6171875|0.5798319578170776|-12.0|7|2|17|7|2|13|6|0.171875|1.0|0.7109375|1.0|0.359375|0.0|0.0|1|2|0.48000001907348633|Volume=0.03125/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/-0.0015624761581420898/0.0/0.0/0.0/0.0/0.046666622161865234/0.0/0.0/0.0!Osc 1 Pos=0.515625/0.65625/0.578125/0.0/0.0/-0.5/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.0/-0.03125/0.0/0.0/0.0/0.296875/0.0/0.0/0.0/0.0/0.0!Osc 2 Pos=0.453125/-0.5/0.296875/0.0/-0.1875/0.59375/0.0/0.0/0.0/0.0/0.0!Filter 1 Freq=0.84375/0.359375/0.640625/-0.0625/-0.03125/-0.15625/0.0/0.0/0.0625/0.0/0.0!Filter 2 Freq=-0.15625/-0.921875/-0.71875/0.0/0.0/0.6875/0.0/0.0/0.21875/-0.421875/0.0!Unison Amount=0.0/0.0/0.0/0.0/0.0/0.1875/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 1=-0.796875/0.0625/0.09375/0.0/0.0/0.375/0.0/0.0/0.0/0.0/0.0!Osc 2 Effect 1=-0.09375/-0.140625/0.125/0.0/0.0625/0.53125/0.0/0.0/0.0/0.0/0.0!Filter 1 Drive=0.0/0.625/0.0/0.0/0.0/0.3125/0.0/0.0/0.0/0.0/0.0!LFO 1 Amount=0.0/0.0/0.0/0.0/0.875/0.0/0.0/0.0/0.0/0.875/0.0!LFO 2 Amount=0.0/0.046875/0.0/0.0/0.515625/0.234375/0.0/0.0/0.0/0.828125/0.0!Time=0.0/0.0/0.0/0.0/0.0/-0.109375/0.0/0.0/0.0/0.0/0.0!Global Mod Amount=0.0/0.0/0.0/0.0/0.0/0.265625/0.0/0.0/0.0/0.0/0.0
Tesla Riser Loop:0.5|0.296875|0.75|0.3515625|0.0|0.75|0.0859375|0.7890625|0.2604166567325592|0.28125|0.4583333432674408|0.65625|0.0|0.0|2.0|0.7384615540504456|0.75|0.515625|0.4375|0.13846153020858765|0.2549019753932953|0.6953125|0.265625|0.0|0.0|2.0|1.0|0.75|0.1328125|0.3076923191547394|0.0|0.3359375|0.7142786979675293|2.0|0.0|1.0|0.4682539999485016|0.0|1.0|1.0|0.8828125|0.6428664326667786|2.0|0.0|1.0|0.5703125|1.0|2.0|1|0.3125|0.390625|1.0|0.0625|0.0|1.0|1.0|16.0|2.0|0.4140625|1.0|0.6015625|0.0859375|0.0|0.6015625|1.0|21.0|3.0|0.2421875|1.0|0|0.5|0.0390625|0.0|0.9579831957817078|1.0|0.3515625|0.5210084319114685|-12.0|0.5|1.0|1.0|0.9327731132507324|1.0|0.7265625|0.4285714328289032|0.0|6|2|4|6|2|3|6|0.8828125|0.0|0.765625|0.0|0.671875|-12.0|0.3515625|1|3|0.8046875|Volume=0.0/0.09375/0.125/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.046666622161865234/0.0/0.0/0.0!Osc 1 Pos=0.0/-0.40625/0.09375/0.296875/0.28125/0.234375/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.0/-0.46875/0.234375/-0.265625/0.21875/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pos=0.203125/-0.265625/0.890625/0.0/0.0/0.109375/0.0/0.0/0.0/0.0/0.0!Filter 1 Freq=-0.078125/-0.203125/0.59375/-0.296875/-0.5625/-0.3125/0.0/0.0/0.0/-0.21875/0.0!Filter 2 Freq=0.015625/-0.609375/0.28125/0.0/0.359375/0.296875/0.0/0.0/0.0/0.0/0.0!Osc 2 Effect 1=0.0/0.28125/0.0/0.34375/-0.578125/0.0/0.0/0.0/0.0/0.0/0.0!LFO 1 Amount=-0.09375/0.296875/0.375/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Pan=0.0/0.125/-0.140625/0.515625/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pan=0.0/-0.328125/-0.140625/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Filter 1 Res=0.0/0.15625/0.0/0.0/0.0/0.21875/0.0/0.0/0.0/0.296875/0.0!Filter 2 Res=0.0/0.0/0.0/0.0/0.0/0.28125/0.0/0.0/0.0/0.40625/0.0!Env 3 Decay=0.0/0.9375/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Env 3 Peak=0.0/0.0/0.0/0.53125/0.75/0.0/0.0/0.0/0.0/0.0/0.0
The Day The Earth Shrunk:0.5|0.15909090638160706|0.75|0.30434781312942505|0.0|0.8429751992225647|0.65625|0.7804877758026123|0.5|0.0|0.7634408473968506|0.6219512224197388|0.0|0.0|0.0|1.0|0.75|0.6097561120986938|0.24390244483947754|0.5|0.10843373835086823|0.75|0.08433734625577927|0.9186992049217224|0.0|0.0|0.0|0.75|0.5542168617248535|0.0|0.0|0.234375|0.3037387728691101|1.0|0.0|1.0|0.3181818127632141|0.0|1.0|0.0|0.0|0.7710269093513489|0.0|0.0|0.0|0.25|0.0|0.0|0|0.0|0.49609375|0.6796875|0.0|0.0|1.0|1.0|15.0|0.0|0.5|0.0|1.0|0.0|0.0|0.32078906893730164|1.0|15.0|0.0|0.5|0.0|1|0.5|1.0|0.0|1.0|1.0|0.5|0.23529411852359772|0.0|0.5|0.5|0.0|1.0|0.0|0.5|0.0|0.0|6|0|0|0|0|0|4|0.4140625|0.0|0.0|1.0|0.5|-12.0|0.78125|2|3|0.8609909415245056|Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Pos=0.0/0.0/0.0/0.390625/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Filter 1 Freq=0.0/0.625/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Unison Amount=0.0/0.0/0.859375/0.0/0.015625/0.0/0.0/0.0/0.0/0.0/0.0
The Hunter:0.9296875|0.08611734956502914|0.75|0.41592657566070557|0.0|0.34375|0.2109375|0.953125|0.3828125|0.0|0.1484375|0.3973442316055298|0.0|0.71875|0.0|0.9921875|0.7890625|0.40625|0.953125|0.5|0.5|0.75|0.41592657566070557|0.0|0.0|0.0|0.921875|0.75|0.4296875|0.5|0.0|0.484375|0.35311993956565857|4.0|0.0|1.0|0.3359375|0.0|0.0|0.0|0.0|0.2777773439884186|0.0|0.0|1.0|0.444444477558136|0.0|1.0|0|0.3162277638912201|0.5|1.0|0.0|0.0|0.32078906893730164|1.0|15.0|3.0|0.5|1.0|0.9921875|0.0|0.0|0.32078906893730164|1.0|6.0|0.0|1.0|1.0|0|0.5|0.5|0.0|0.9411764740943909|1.0|0.265625|0.40336135029792786|0.0|0.5|0.5|0.0|0.7394958138465881|1.0|0.53125|0.42016807198524475|-12.0|4|2|0|10|0|6|6|0.359375|1.0|0.75|1.0|0.5|0.0|0.3984375|6|2|0.5078125|Volume=-0.140625/-0.09375/0.3125/0.0/0.0/0.004999995231628418/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.046666622161865234/0.0/0.0/0.0!Osc 1 Pos=0.0/0.640625/0.03125/0.484375/0.0625/-0.34375/0.0/0.0/0.3125/-0.625/0.0!Filter 1 Freq=0.109375/0.09375/0.375/0.046875/0.0/0.125/0.0/0.0/0.25/-0.28125/0.0!Osc 1 Pan=0.0/-0.140625/-0.140625/0.0/0.0/-0.375/0.0/0.0/0.0/0.40625/0.0!Osc 2 Pos=0.0/0.0/0.0/0.09375/0.0625/0.0/0.0/0.0/-0.421875/0.0/0.0!Osc 2 Effect 1=0.0/0.0/0.0/0.09375/-0.21875/0.15625/0.0/0.0/-0.3125/0.0/0.0!Osc 2 Pan=0.0/0.0625/0.0/0.0/0.0/0.125/0.0/0.0/0.0/-0.359375/0.0!Filter 1 Res=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.453125/0.0!Filter 1 Drive=0.0/0.0/0.0/0.0/0.0/0.109375/0.0/0.0/0.21875/0.0/0.0!Filter 2 Freq=0.0/0.0/0.0/0.0/0.0/-0.296875/0.0/0.0/0.0/0.109375/0.0!Filter 2 Res=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.046875/0.0!LFO 1 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!LFO 1 S. Rate=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.296875/0.0!LFO 2 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!LFO 2 S. Rate=0.0/0.0/0.0/-0.03125/0.0/0.0/0.0/0.0/0.0/0.296875/0.0!Global Mod Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.28125/0.0
The Reveal:0.7402597665786743|0.06329113990068436|1.0|0.5063291192054749|0.0|0.6865671873092651|0.3984375|0.9906542301177979|0.5|0.4303797483444214|0.9411764740943909|0.7734375|0.0|0.0|0.0|1.0|0.8461538553237915|0.607594907283783|0.04672897234559059|0.5|0.08408964425325394|0.75|0.41592657566070557|0.0|0.0|0.0|1.0|0.75|0.41592657566070557|0.5|0.0|0.28125|0.36507827043533325|4.0|0.0|1.0|0.5|1.0|0.0|0.0|0.0|0.6448685526847839|0.0|0.0|0.0|0.20454545319080353|0.0|0.0|0|0.0|0.6328125|1.0|0.0|0.75|0.28125|1.0|16.0|1.0|0.7109375|0.0|1.0|0.0|0.53125|0.421875|1.0|10.0|1.0|0.5|0.0|1|0.5|0.5|0.0|1.0|1.0|0.5|0.462184876203537|0.0|0.3671875|0.5|0.0|0.7815126180648804|1.0|0.5|0.47101449966430664|-12.0|0|0|6|9|0|3|4|0.2890625|1.0|0.0|1.0|0.7734375|0.0|0.6015625|2|4|0.3815624713897705|Volume=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Pos=0.0/0.0/0.0/0.25/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Filter 1 Freq=0.0/0.3125/0.0/0.015625/0.0/0.0/1.0/0.0/0.0/0.21875/0.0!Osc 2 Pos=0.0/0.0/0.0/0.0/0.390625/0.0/0.0/0.0/0.0/0.484375/0.0!LFO 2 Amount=0.0/0.0/0.0/0.765625/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Gain=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.546875/0.0!Env 2 Decay=0.0/0.0/0.0/0.0/0.0/0.4375/0.171875/0.0/0.0/0.0/0.0!Env 2 Peak=0.0/0.0/0.0/0.0/0.0/0.734375/0.0/0.0/0.0/0.0/0.0!Time=0.0/0.0/0.0/0.0/0.28125/0.0/0.0/0.0/0.0/0.0/0.0!Unison Amount=0.0/0.0/0.0/0.6875/0.0/0.0/0.0/0.0/0.0/0.0/0.0
Thin Harpsichord:0.26923078298568726|0.0|0.75|0.46268656849861145|0.0|0.9189189076423645|0.453125|0.2769230902194977|0.5|0.78125|0.75|0.484375|0.0|0.0|0.0|1.0|0.75|0.75|0.2673267424106598|0.5|0.5538461804389954|0.4923076927661896|0.6461538672447205|0.0|0.0|2.0|1.0|0.75|0.0|0.0|0.0|0.0|0.8968259692192078|1.0|0.9609375|1.0|0.5952380895614624|1.0|4.0|0.0|0.3203125|0.357147216796875|0.0|0.0|1.0|0.13636364042758942|1.0|3.0|0|0.0|0.3828125|0.2421875|0.0|0.625|0.16406245529651642|1.0|15.0|1.0|0.5|0.0|0.296875|0.0|0.0|0.125|1.0|15.0|1.0|0.5|0.0|1|0.5|0.5|0.21875|1.0|1.0|0.5|0.6380952596664429|0.0|0.3359375|0.5|0.0|1.0|0.0|0.5|0.5317460298538208|-12.0|10|1|0|2|0|0|6|0.484375|0.0|0.0|0.0|0.7109375|0.0|0.8125|6|2|0.4453125|Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.041666626930236816/0.0/0.0/0.0!Osc 1 Pos=0.0/0.0/0.453125/0.703125/0.6875/0.5/0.0/0.0/0.0/0.0/0.0!Filter 1 Freq=0.0/0.0/-1.0/0.078125/0.59375/0.0/9.5367431640625e-07/0.0/0.0/0.0/0.0!Osc 2 Pos=0.0/0.0/0.0/0.25/1.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Gain=0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Unison Amount=0.0/0.0/0.6875/0.40625/0.0/-1.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.0/0.53125/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pan=0.0/0.0/0.0/0.0/0.0/1.0/0.0/0.0/0.0/0.0/0.0!Filter 1 Res=0.0/0.0/0.0/0.359375/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Filter 2 Freq=0.0/0.0/0.0/0.0/0.171875/0.0/9.5367431640625e-07/0.0/0.0/0.0/0.0!LFO 2 S. Rate=0.0/0.0/0.0/0.0/0.34375/0.0/0.0/0.0/0.0/0.0/0.0
Throat Discomfort:0.8125|0.078125|0.75|0.78125|0.0|0.734375|0.078125|0.96875|0.28125|0.0546875|1.0|0.8068181872367859|0.0|0.8671875|0.0|0.65625|0.75|0.296875|0.9296875|0.5|0.6015625|0.7941176295280457|0.5909090638160706|0.0|0.0|0.0|1.0|0.75|0.2578125|0.75|0.0|0.359375|0.39682596921920776|2.0|0.0|1.0|0.7063491940498352|0.0|0.0|0.0|0.4921875|0.2777789235115051|2.0|0.0|1.0|0.703125|0.0|1.0|0|0.2265625|0.3359375|1.0|0.0|0.0|0.37534570693969727|1.0|16.0|2.0|0.421875|1.0|1.0|0.0|0.0|0.5|1.0|16.0|1.0|0.7734375|1.0|0|0.4453125|0.640625|0.015625|0.8739495873451233|1.0|0.3984375|0.4453781545162201|0.0|0.53125|0.5|0.3984375|0.4117647111415863|1.0|0.578125|0.3025210201740265|0.0|5|2|3|5|1|14|6|0.4296875|1.0|0.734375|1.0|0.5|-12.0|0.4296875|6|4|0.32718753814697266|Volume=0.0/-0.03125/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/-0.000899970531463623/0.0/0.0/0.0/0.0/0.04700005054473877/0.0/0.0/0.0!Osc 1 Pos=0.0/0.0/0.0/0.0/0.0/0.328125/0.0/0.0/0.0/0.0/0.0!Filter 1 Freq=-0.09375/0.65625/0.0/0.0/0.078125/-0.015625/-7.808208465576172e-06/0.0/0.0/-0.265625/0.0!Osc 2 Pos=0.0/-0.03125/0.0/0.0/0.25/0.625/0.0/0.0/0.0/0.0/0.0!Osc 2 Gain=0.0/0.03125/0.140625/0.265625/1.0/0.171875/0.0/0.0/0.0/-0.046875/0.0!Osc 1 Effect 2=0.0/0.0/0.0/-0.015625/0.0/0.15625/0.0/0.0/0.0/0.0/0.0!Filter 1 Res=0.0/0.0/0.0/0.0/0.0/0.46875/0.0/0.0/0.0/0.0/0.0!Filter 2 Freq=0.0/0.0/0.0/0.0/0.0/-0.53125/0.0/0.0/0.34375/0.0/0.0!Osc 1 Effect 1=0.0/0.0/-0.015625/0.0/0.0/0.0/0.0/0.0/0.0/0.1875/0.0!Filter 2 Res=0.0/0.859375/0.0/0.0/0.0/0.390625/0.0/0.0/0.0/0.75/0.0!Filter 2 Drive=0.0/0.21875/0.0/0.0/1.0/0.5/0.03125/0.0/0.0/0.0/0.0!LFO 1 Amount=0.65625/-0.21875/0.015625/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!LFO 2 Amount=0.859375/0.40625/-0.28125/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0
Throb Kick:0.5|0.0|0.28455284237861633|0.5652173757553101|1.0|0.75|0.0390625|0.0|0.8620689511299133|0.23880596458911896|1.0|0.46268656849861145|0.0|1.0|1.0|0.2926829159259796|0.75|0.16417910158634186|0.12195122241973877|0.5|0.08408964425325394|0.75|0.41592657566070557|0.0|0.0|1.0|1.0|0.75|0.41592657566070557|0.5|0.0|0.3125|0.1111115962266922|3.0|0.0|1.0|0.578125|0.0|0.0|0.0|0.171875|0.10317506641149521|2.0|0.0|1.0|0.0873015895485878|0.0|1.0|0|0.2421875|0.49609375|1.0|0.0|0.0|0.3671875|1.0|15.0|4.0|0.5|0.0|1.0|0.0|0.0|0.32078906893730164|1.0|14.0|1.0|0.4609375|1.0|0|0.5|0.5|0.0|1.0|1.0|0.5|1.0|0.0|0.5|0.5|0.0|1.0|0.0|0.5|0.0|0.0|0|2|0|0|0|0|6|0.5011875033378601|0.0|0.0|0.0|0.3515625|-29.0|0.1640625|0|2|0.4140625|Volume=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.421875/0.0/0.0/0.0/0.0/-1.0/0.0/0.0/0.0/0.0!Filter 1 Freq=0.0/0.71875/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 1=0.0/0.0/0.0/0.0/0.203125/0.0/0.0/0.0/0.0/0.0/0.0!Unison Amount=0.0/0.0/0.0/0.0/0.296875/0.0/0.0/0.0/0.0/0.0/0.0!Glide=0.0/0.0/0.0/0.109375/0.265625/0.0/0.0/0.0/0.0/0.0/0.0
Tom Yum:0.5|0.08408964425325394|0.75|0.41592657566070557|0.0|0.75|0.41592657566070557|0.7079460024833679|0.5|0.0|1.0|0.4545454680919647|0.0|0.0|0.0|1.0|0.75|0.41592657566070557|0.04054053872823715|0.5|0.0|1.0|0.22727273404598236|0.0|0.0|1.0|0.9864864945411682|0.75|0.4318181872367859|0.2432432472705841|0.0|0.0|0.007937001995742321|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.9965791702270508|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.5|1.0|0.0|0.0|0.78125|1.0|15.0|2.0|0.3515625|0.0|1.0|0.0|0.0|0.32078906893730164|1.0|15.0|0.0|0.5|0.0|0|0.5|0.5|0.0|1.0|1.0|0.5|1.0|0.0|0.3671875|0.5|0.0|1.0|1.0|0.5|0.7128713130950928|7.0|0|0|0|0|0|0|6|0.5011875033378601|0.0|0.0|1.0|0.640625|-12.0|0.30000001192092896|4|2|0.6309561729431152|Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/1.0/0.0/0.0/0.0/0.0/0.046666622161865234/0.0/0.0/0.0!Filter 1 Freq=0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Global Mod Amount=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0
Tones From Nowhere:0.5|0.4776119291782379|0.75|0.5671641826629639|0.0|0.5263158082962036|0.6640625|0.5742574334144592|0.5|0.609375|0.75|0.484375|0.0|0.0|0.0|0.9108911156654358|0.75|0.75|0.2673267424106598|0.5|0.6615384817123413|0.4923076927661896|0.7230769395828247|0.0|0.0|2.0|1.0|0.75|0.0|0.0|0.0|0.0|0.5952393412590027|1.0|0.0|1.0|0.11363635957241058|0.0|0.0|0.0|0.0|0.1111115962266922|0.0|0.0|0.0|0.5227272510528564|0.0|1.0|0|0.0|0.5|0.2421875|0.0|0.625|0.1640624850988388|1.0|15.0|1.0|0.5|0.0|0.296875|0.0|0.0|0.1796874850988388|1.0|15.0|1.0|0.5|0.0|1|0.5|0.5|0.0|1.0|1.0|0.34375|0.5042017102241516|0.0|0.328125|0.5|0.0|0.6781609058380127|1.0|0.7265625|0.5317460298538208|0.0|6|0|6|5|0|6|6|0.078125|0.0|0.0|0.0|0.4453125|0.0|0.1953125|0|2|0.5703125|Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.041666626930236816/0.0/0.0/0.0!Filter 1 Freq=0.0/0.578125/0.0/0.078125/0.0/0.0/0.7498264312744141/0.0/-0.15625/0.0/0.0!Osc 1 Pos=0.0/0.0/0.453125/0.703125/0.6875/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pos=0.0/0.0/0.0/0.25/1.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pan=0.0/0.0/0.0/0.0/0.0/1.0/0.0/0.0/0.0/0.0/0.0!Filter 1 Res=0.0/0.0/0.0/0.359375/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Filter 2 Freq=0.0/0.0/0.0/0.0/0.171875/0.0/0.0/0.0/0.0/0.0/0.0!LFO 2 S. Rate=0.0/0.0/0.0/0.0/0.34375/0.0/0.0/0.0/0.0/0.0/0.0!Time=0.0/0.0/0.0/0.0/0.0/-0.140625/0.0/0.0/0.0/0.75/0.0
Top Quark:0.5|0.08408964425325394|0.75|0.4431818127632141|0.0|0.75|0.4921875|1.0|0.5|0.28358209133148193|0.772357702255249|0.4431818127632141|0.577235758304596|1.0|0.0|1.0|0.75|0.46268656849861145|0.0|0.35772356390953064|0.31343284249305725|0.75|0.4776119291782379|0.0|0.0|0.0|1.0|0.75|0.41592657566070557|0.23577235639095306|0.0|0.0|0.4841279089450836|2.0|0.0|1.0|0.40909090638160706|0.0|0.0|0.0|0.0|0.8971967697143555|0.0|0.0|0.0|0.3181818127632141|0.0|0.0|0|0.3203125|1.0|1.0|0.0|0.0|0.921875|1.0|15.0|1.0|0.921875|0.0|1.0|0.0|0.0|0.6015625|1.0|15.0|0.0|0.5|0.0|1|0.5|0.5|0.0|1.0|1.0|0.0|1.0|0.0|0.5|0.5|0.0|1.0|1.0|1.0|0.5210084319114685|0.0|4|0|12|6|0|0|2|0.5011875033378601|0.0|0.0|0.0|0.5546875|0.0|0.765625|5|4|0.484375|Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.125/0.0/0.0/0.0/1.0/0.0/0.0/0.0!Filter 1 Freq=0.0/0.0/0.265625/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Pos=0.0/-0.625/0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pos=0.0/0.0/0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pan=0.0/0.0/-0.984375/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Time=0.0/0.0/0.515625/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Pan=0.0/0.0/0.8125/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!LFO 1 Amount=0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Global Mod Amount=0.0/0.0/0.0/0.0/0.0/1.0/0.0/0.0/0.0/0.0/0.0!Unison Amount=0.0/0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0
