@params:Body Decay|Body High-Cut|Body Low-Cut|Body Mix|Body On/Off|Body Size|Body Type|D Damping|D Mass < Key|D Pos < Key|D Pos < Vel|D Pos Abs|D Stiff < Key|D Stiffness|D Velo < Key|D Velocity|Damp Pos|Damper Gated|Damper Mass|Damper On|E Pos|E Pos < Key|E Pos < Vel|E Pos Abs|Error|Exc Damping|Exc Mass|Exc Mass < Key|Exc Mass < Vel|Exc On/Off|Exc Stiff < Key|Exc Stiff < Vel|Exc Stiffness|Exc Vel < Key|Exc Vel < Vel|Exc Velocity|Exciter Type|FEG < Vel|FEG Att < Vel|FEG Attack|FEG Decay|FEG On/Off|FEG Release|FEG Sustain|Filter Freq|Filter On/Off|Filter Reso|Filter Type|Fine Tune|Freq < Env|Freq < Key|Freq < LFO|Key Priority|LFO Delay|LFO Fade In|LFO On/Off|LFO Shape|LFO Speed|LFO Sync On|LFO SyncRate|Note PB Range|Octave|PB Range|Pickup On/Off|Pickup Pos|Porta Legato|Porta On/Off|Porta Prop|Porta Time|Press Amt A|Press Amt B|Press Dest A|Press Dest B|Reso < Env|Reso < Key|Reso < LFO|S Damp < Key|S Decay < Key|S Decay Ratio|Semitone|Slide Amt A|Slide Amt B|Slide Dest A|Slide Dest B|Str Damping|Str Inharmon|Stretch|String Decay|T Mass < Key|T Mass < Vel|Term Fng Stiff|Term Fret Stiff|Term Mass|Term On/Off|Uni Delay|Uni Detune|Unison On/Off|Unison Voices|Vib < ModWh|Vib Amount|Vib Delay|Vib Error|Vib Fade-In|Vib Speed|Vibrato On/Off|Voices|Volume
Prepared Piano Ambient:0.5|0.2734375|0.0|1.0|1.0|3.0|0.0|0.7857142686843872|0.0|0.0|0.0|0.0|0.0|0.0859375|0.0|0.2421875|0.4609375|1.0|0.359375|0.0|0.35433071851730347|0.0|0.0|0.0|0.0|0.4375|0.6507936716079712|-0.375|0.0|1.0|0.0|0.7777777910232544|0.296875|0.0|0.7296547889709473|0.5428149700164795|1.0|0.0|0.0|0.3671875|0.3671875|1.0|0.3671875|1.0|1.0|0.0|0.125|1.0|0.5|0.0|0.5|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|0.0|0.0|2.0|0.0|0.328125|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|-0.2890625|0.4140625|0.0|0.5|0.5|0.0|0.0|0.7063491940498352|0.359375|0.5476190447807312|0.6929134130477905|0.0|0.0|0.6507936716079712|0.6507936716079712|0.6349206566810608|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.5317460298538208|1.0|4.0|0.1666666716337204
Prepared Piano Harmonics:0.5|0.2734375|0.0|1.0|1.0|3.0|0.0|0.3253968358039856|0.0|0.0|0.0|0.0|0.0|0.8492063283920288|0.0|0.2421875|0.6190476417541504|0.0|1.0|1.0|0.35433071851730347|0.0|0.0|0.0|0.0|0.4375|0.6507936716079712|-0.375|0.0|1.0|0.0|0.7777777910232544|0.296875|0.0|0.7296547889709473|0.5847594141960144|1.0|0.0|0.0|0.3671875|0.3671875|1.0|0.3671875|1.0|1.0|0.0|0.125|1.0|0.5|0.0|0.5|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|0.0|0.0|2.0|0.0|0.328125|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|-0.2890625|0.4140625|0.0|0.5|0.5|0.0|0.0|0.7063491940498352|0.359375|0.5476190447807312|0.75|0.0|0.0|0.6507936716079712|0.6507936716079712|0.6349206566810608|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.5317460298538208|1.0|4.0|0.1875
Prepared Piano Mute:0.3968254029750824|0.2109375|0.0|1.0|1.0|3.0|0.0|0.9126983880996704|0.328125|0.0|0.421875|0.0|0.171875|0.7890625|0.125|0.3809523582458496|0.65625|1.0|0.8095238208770752|1.0|0.35433071851730347|0.0|0.0|0.0|0.0|0.4375|0.6507936716079712|-0.375|0.0|1.0|0.0|0.7777777910232544|0.296875|0.0|0.7296547889709473|0.640625|1.0|0.0|0.0|0.3671875|0.3671875|1.0|0.3671875|1.0|1.0|0.0|0.125|1.0|0.5|0.0|0.5|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|0.0|0.0|2.0|0.0|0.328125|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|-0.2890625|0.4140625|0.0|0.5|0.5|0.0|0.0|0.7063491940498352|0.359375|0.5476190447807312|0.1031745970249176|0.0|0.0|0.6507936716079712|0.8492063283920288|0.9047619104385376|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.5317460298538208|0.0|4.0|0.1746031790971756
Prest On Gold:1.0|0.6507936716079712|0.0396825410425663|0.0396825410425663|1.0|4.0|1.0|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.5|0.0|0.190476194024086|0.0|0.0|0.0|0.0|0.5|0.7777777910232544|0.0|0.0|1.0|0.0|0.71875|0.765625|0.0|0.375|0.3174603283405304|1.0|0.171875|0.5390625|0.3203125|0.568965494632721|1.0|0.5|0.230158731341362|0.8399999737739563|1.0|0.7636363506317139|8.0|0.5|0.4375|-0.171875|1.0|1.0|1.0|0.0|1.0|0.0|0.5|1.0|3.0|48.0|0.0|2.0|1.0|0.875|1.0|1.0|0.0|0.1328125|0.5|0.5|0.0|0.0|0.0|0.140625|0.0|0.0|-0.15625|1.0|0.0|0.5|0.5|0.0|0.0|1.0|0.5|0.5|1.0|0.375|0.46875|0.5555555820465088|0.8333333134651184|0.658730149269104|1.0|0.5625|0.1640625|0.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|4.0|0.32952380180358887
Random Rhythm Pad:0.6349206566810608|0.390625|0.6141732335090637|0.9920635223388672|1.0|2.0|0.0|0.015625|0.0|0.0|0.0|0.0|0.0|0.817460298538208|0.0|0.0|0.6507936716079712|1.0|0.0|0.0|0.6141732335090637|0.0|0.0|0.0|0.0|0.7301587462425232|0.5079365372657776|0.25|0.0|1.0|0.0|0.03125|0.34375|0.28125|0.0|0.4325787425041199|0.0|0.0|0.0|0.8571428656578064|0.841269850730896|1.0|0.738095223903656|0.0|0.24409449100494385|1.0|0.36220473051071167|0.0|0.5|0.682539701461792|0.1328125|0.841269850730896|2.0|0.0|0.0|1.0|3.0|0.8253968358039856|1.0|16.0|48.0|0.0|2.0|0.0|0.3515625|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.3984375|0.0|0.0|0.5|0.5|0.0|0.0|0.4765625|0.1796875|0.8015873432159424|0.7716535329818726|0.0|0.0|0.46875|0.5476190447807312|0.6269841194152832|0.0|0.0|0.0|0.0|0.0|0.8015873432159424|0.60317462682724|0.4375|0.0|0.6349206566810608|0.5317460298538208|1.0|1.0|0.5714285969734192
Random Rhythmic String Abstract:1.0|0.0|1.0|0.4682539701461792|1.0|4.0|0.0|0.5634920597076416|-0.5317460298538208|-0.8650793433189392|-0.5634920597076416|0.0|-0.1953125|0.5476190447807312|-0.4140625|0.6507936716079712|0.28125|1.0|0.46875|0.0|0.8095238208770752|0.0|-0.484375|0.0|0.0|1.0|0.2380952388048172|0.0|0.6666666865348816|1.0|0.0|0.03125|0.01587301678955555|0.0|0.0|0.3253968358039856|0.0|0.140625|0.0|0.0|1.0|1.0|0.7936508059501648|1.0|0.5748031735420227|1.0|0.28346458077430725|1.0|0.5|0.25|0.265625|-1.0|2.0|0.0|0.0|1.0|3.0|0.8015872836112976|1.0|19.0|48.0|0.0|2.0|1.0|1.0|0.0|1.0|1.0|0.5|0.375|0.5|10.0|0.0|0.0|-0.125|-0.5555555820465088|0.0|-0.3984375|0.09375|0.0|0.5|0.5|0.0|0.0|0.703125|0.25|0.828125|0.75|0.0|0.0|0.4841269850730896|0.6269841194152832|0.3730158805847168|1.0|0.0|0.2890625|0.0|0.0|0.78125|0.46875|0.296875|0.0|0.296875|0.4453125|0.0|0.0|0.5078125
Reggae Chords Guitar:0.8888888955116272|0.2578125|1.0|0.25|1.0|3.0|1.0|0.3203125|-0.2421875|0.0|0.0|0.0|0.0|0.682539701461792|-0.2421875|0.3828125|0.8650793433189392|1.0|0.34375|0.0|0.5196850299835205|-0.3515625|0.0|1.0|0.0|0.5396825671195984|0.6746031641960144|-0.1171875|0.0703125|1.0|-0.171875|0.0|0.7460317611694336|-0.109375|0.6428571343421936|0.27491387724876404|3.0|0.46875|0.5476190447807312|0.046875|0.109375|1.0|0.109375|1.0|0.29133859276771545|1.0|0.33070865273475647|0.0|0.5|0.5873016119003296|0.234375|0.0|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|1.0|0.1640625|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.21875|0.0|0.296875|0.359375|0.25|0.0|0.5|0.5|0.0|0.0|1.0|0.015625|0.60317462682724|0.6614173054695129|0.0|0.078125|0.5158730149269104|0.5317460298538208|0.5|1.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.359375|0.296875|0.0|0.453125|0.359375|0.0|4.0|0.4761904776096344
Reverse Guitar:1.0|1.0|1.0|0.5|1.0|3.0|3.0|0.5|0.0|0.0|0.0|0.0|0.609375|0.4047619104385376|-0.265625|0.2222222238779068|0.0|1.0|0.1111111119389534|1.0|0.460317462682724|-0.5625|-0.5|1.0|0.0|0.390625|0.579365074634552|-0.125|0.0|1.0|-0.5|0.5625|0.3492063581943512|0.015625|0.671875|0.3650793731212616|3.0|0.25|0.0|0.4688645005226135|0.5344827771186829|1.0|0.6128817200660706|1.0|0.14000000059604645|1.0|0.265625|0.0|0.5|0.734375|0.359375|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|1.0|0.6015625|0.0|0.0|0.0|0.5|0.03125|0.5|2.0|0.0|0.515625|0.0|0.0|0.640625|-0.4375|0.1796875|0.0|0.5|0.5|0.0|0.0|0.6875|0.5|0.5|0.7294560670852661|0.0|0.0|0.5|0.5|0.5|0.0|0.5|0.5|0.0|0.0|0.5|0.34375|0.5|0.5|0.5|0.25|1.0|4.0|0.6399534940719604
Robot Voice:0.8650793433189392|0.0|0.0|0.7301587462425232|1.0|4.0|1.0|0.3046875|0.34375|-0.296875|0.453125|0.0|0.0|0.7539682388305664|0.2578125|0.658730149269104|0.658730149269104|0.0|0.390625|0.0|0.6428571343421936|-0.4765625|-0.4453125|0.0|0.0|1.0|0.2734375|0.0|0.0|1.0|0.0|0.0|0.28125|0.0|0.0|0.7228100299835205|1.0|0.4296875|0.60317462682724|0.6111111044883728|0.484375|1.0|0.9603174328804016|1.0|0.30708661675453186|1.0|0.7716535329818726|1.0|0.5|0.484375|-0.0703125|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|48.0|0.0|2.0|0.0|0.6190476417541504|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|-0.1875|0.0|0.0|0.5317460298538208|-0.3984375|0.2265625|0.0|0.5|0.5|0.0|0.0|1.0|0.265625|0.8015872836112976|0.7559055089950562|0.0|0.0|0.6507936716079712|0.6507936716079712|0.4140625|1.0|0.0|0.0|0.0|0.0|0.523809552192688|0.7165354490280151|0.0|0.0|0.0|0.625|1.0|4.0|0.109375
Saw Bass:0.7244094610214233|0.0|0.0|0.3888888955116272|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.2380952388048172|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.5|1.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|1.0|1.0|0.6000000238418579|0.0|0.0859375|0.0|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|1.0|1.0|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.7244094610214233|0.0|0.5|0.5|0.0|0.0|0.15625|0.421875|0.5|1.0|0.0|0.0|0.0|0.9920634627342224|1.0|1.0|0.5|0.5|0.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|4.0|0.2380952388048172
Shamisen:0.6190476417541504|0.078125|0.8267716765403748|0.5|1.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4609375|0.4921875|0.5|0.0|0.0|1.0|0.0|0.0|0.5158730149269104|0.0|0.523809552192688|0.5437992215156555|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0078125|1.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|14.0|48.0|0.0|2.0|1.0|0.203125|0.0|0.0|1.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.421875|0.0|0.0625|0.0|0.5|0.5|0.0|0.0|0.5158730149269104|0.0|0.920634925365448|0.6220472455024719|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.484375|0.0|0.0|0.015625|0.0|0.0|0.0|0.0|0.3359375|1.0|4.0|0.5265404582023621
Single Coil Guitar:0.0|0.0|0.0|0.0078125|0.0|2.0|0.0|0.4296875|0.0|0.0|0.0|0.0|0.0|0.4920634925365448|0.0|0.3984375|0.4140625|1.0|0.5634920597076416|1.0|0.0|0.0|0.5|1.0|0.0|0.6269841194152832|0.6507936716079712|-0.25|0.0078125|1.0|-0.375|0.658730149269104|0.5555555820465088|0.015625|0.296875|0.5212844610214233|3.0|0.9841269850730896|0.0|0.0|0.5476190447807312|1.0|0.60317462682724|0.5079365372657776|0.6614173054695129|1.0|0.13385826349258423|1.0|0.5|0.46875|0.3984375|0.0|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|1.0|0.390625|0.0|0.0|1.0|0.0|0.015625|0.5|2.0|0.0|0.0|0.0|0.0|0.453125|0.0|0.0546875|0.0|0.5|0.5|0.0|0.0|0.5317460298538208|0.125|0.5|0.8267716765403748|0.0|0.7063491940498352|0.7777777910232544|1.0|0.7698412537574768|0.0|0.0|0.0|0.0|0.0|1.0|0.1953125|0.0|0.0|0.9375|0.484375|1.0|4.0|0.2777777910232544
Sitar Basic:1.0|0.1796875|0.9603174328804016|1.0|1.0|2.0|1.0|0.421875|0.1171875|0.0|0.0|0.0|0.0|0.523809552192688|-0.2890625|0.2890625|0.6190476417541504|1.0|0.203125|1.0|0.8188976645469666|0.0|0.0|0.0|0.421875|0.7063491940498352|0.359375|-0.1640625|0.5952380895614624|1.0|0.0|0.0|0.3828125|0.0|0.7301587462425232|0.171875|3.0|0.3828125|0.7063491940498352|0.60317462682724|0.0|1.0|0.9047619104385376|1.0|0.5748031735420227|1.0|0.16535432636737823|0.0|0.5|0.682539701461792|0.5|0.0|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.453125|0.0|0.0|1.0|0.046875|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.2890625|-0.1015625|0.1015625|0.0|0.5|0.5|0.0|0.0|0.8650793433189392|0.1796875|0.6428571343421936|0.5984252095222473|-0.0234375|0.0|0.453125|0.484375|0.4375|0.0|0.0|0.0|0.0|0.0|0.6904761791229248|0.5476190447807312|0.3984375|0.579365074634552|0.6190476417541504|0.5317460298538208|0.0|4.0|0.341269850730896
Sitar Delay:0.5952380895614624|0.25|0.21259842813014984|0.8492063283920288|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.4453125|0.0|0.0|0.3515625|0.0|0.0|1.0|0.9682539701461792|0.0|0.0|0.0|0.0|0.9603174328804016|0.3359375|0.0|0.5952380895614624|1.0|0.0|0.0|0.4375|0.0|0.7301587462425232|0.3507627844810486|3.0|0.60317462682724|1.0|0.0|0.7936508059501648|1.0|0.8809523582458496|0.0|0.36220473051071167|1.0|0.4960629940032959|1.0|0.5|0.658730149269104|0.078125|0.125|2.0|0.171875|0.0|1.0|0.0|0.2734375|0.0|0.0|48.0|0.0|2.0|0.0|0.390625|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.5158730149269104|-0.3984375|0.3984375|0.0|0.5|0.5|0.0|0.0|0.8888888955116272|0.03125|0.8015872836112976|0.7795275449752808|0.0|0.0|0.60317462682724|0.6507936716079712|0.6349206566810608|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.1796875|0.296875|0.0|0.296875|0.1015625|0.0|4.0|0.095238097012043
Sitar Far:0.9126983880996704|0.25|0.8015872836112976|0.976190447807312|1.0|3.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.920634925365448|0.0|0.0|0.0|0.0|0.5714285969734192|0.0|0.0|0.0|0.0|0.0|0.0|0.4296875|0.7063491940498352|0.0|0.5952380895614624|1.0|0.0|0.0|0.46875|0.0|0.7301587462425232|0.4026820957660675|1.0|0.0|0.0|0.7222222089767456|0.3671875|0.0|0.3671875|1.0|0.4409448802471161|1.0|0.12598425149917603|5.0|0.5|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.375|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|-0.3984375|0.3984375|0.0|0.5|0.5|0.0|0.0|0.8650793433189392|0.0390625|0.8015872836112976|0.9685039520263672|0.0|0.0|0.0|1.0|0.1953125|1.0|0.0|0.25|0.0|0.0|0.4609375|0.0|0.0|1.0|0.0078125|0.5|1.0|4.0|0.3730158805847168
Slap Bass:0.21875|0.140625|0.6269841194152832|0.03125|1.0|0.0|0.0|0.390625|0.0|0.0|0.0|0.0|0.0|0.421875|0.4765625|0.2421875|0.4609375|1.0|0.5714285969734192|0.0|0.031496062874794006|0.0|0.0|0.0|0.0|0.40625|1.0|0.0|0.0|1.0|0.46875|0.46875|0.5317460298538208|0.0|0.761904776096344|0.703125|1.0|0.0|0.0|0.3671875|0.3671875|1.0|0.3671875|1.0|1.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|1.0|0.5714285969734192|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.5158730149269104|0.3046875|0.4140625|0.0|0.5|0.5|0.0|0.0|0.6984127163887024|0.0|0.8015873432159424|0.6220472455024719|0.0|0.920634925365448|0.2890625|0.2734375|0.6904761791229248|0.0|0.0|0.0|0.0|0.0|0.8015873432159424|0.0|0.0|0.0|0.0|0.5317460298538208|1.0|3.0|0.0625
Slow String Pad:0.523809552192688|0.0|0.0|0.296875|1.0|1.0|3.0|0.015625|0.0|0.0|0.0|0.0|0.0|0.817460298538208|0.0|0.0|0.6507936716079712|0.0|0.0|0.0|0.0|-0.1640625|0.0|1.0|0.0|0.7936508059501648|0.4609375|-0.203125|0.0|1.0|0.0|0.03125|0.579365074634552|0.0|0.60317462682724|0.3404281437397003|0.0|0.0|0.046875|0.8015872836112976|0.0|1.0|0.8333333134651184|1.0|1.0|1.0|0.4960629940032959|2.0|0.5|-0.7539682388305664|0.4921875|0.5|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.5079365372657776|0.0|0.0|1.0|0.453125|0.09375|0.09375|2.0|3.0|-0.1875|-0.046875|0.0|0.4765625|0.1328125|0.4453125|0.0|0.5|0.5|0.0|0.0|1.0|0.296875|0.5|0.8582677245140076|0.0|0.6428571343421936|0.7460317611694336|0.5476190447807312|0.109375|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.523809552192688|0.3515625|0.296875|0.3203125|1.0|4.0|0.2460317462682724
Soft Buzz Bass:0.380952388048172|0.4285714328289032|1.0|0.4682539701461792|1.0|1.0|0.0|0.7936508059501648|0.0|0.734375|0.0|1.0|0.0|0.6953125|0.0|0.3253968358039856|0.40625|0.0|0.9920634627342224|1.0|0.9047619104385376|0.0|0.0|0.0|0.0|0.3174603283405304|0.9444444179534912|0.0|0.0|1.0|0.0|0.0|0.3571428656578064|0.0|0.8125|0.4444444477558136|3.0|0.0|0.0|0.4336245059967041|0.6896551847457886|1.0|1.0|0.27419355511665344|0.20964567363262177|1.0|0.078125|1.0|0.5|1.0|0.0|0.0|0.0|0.0714285746216774|0.5|0.0|0.0|1.0|0.0|13.0|48.0|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.34375|0.3125|0.0703125|0.0|0.5|0.5|0.0|0.0|0.976190447807312|0.0859375|0.5|0.7751116156578064|0.0|0.0|0.3333333432674408|0.8888888955116272|1.0|0.0|0.359375|0.5|0.0|0.0|0.703125|0.0|0.0|0.4453125|0.0|0.4912574291229248|0.0|0.0|0.6272763609886169
Sound The Alarm:1.0|0.0|0.4761904776096344|0.2063492089509964|1.0|4.0|3.0|0.0317460335791111|0.0|0.0|0.0|0.0|0.0|0.2380952388048172|0.0|0.3492063581943512|0.984375|1.0|0.2777777910232544|0.0|1.0|0.0|0.0|0.0|0.0|0.5476190447807312|0.3650793731212616|0.0|0.0|1.0|0.0|0.0|0.5|0.0|0.0|0.460317462682724|3.0|0.5625|0.1171875|0.3359375|0.5|1.0|0.5|0.5|0.8899999856948853|1.0|0.0|1.0|0.5|0.0|0.0|0.0|0.0|0.0555555559694767|0.5|0.0|0.0|0.5|0.0|14.0|48.0|0.0|2.0|0.0|0.5|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.203125|0.0|0.5|0.5|0.0|0.0|0.2890625|0.5|0.5|1.0|0.0|0.0|0.8492063283920288|0.4841269850730896|0.5|0.0|0.5|0.1875|1.0|0.0|0.5|0.4453125|0.5|0.5|0.5|0.0859375|1.0|4.0|0.7421875
SoundScape Generator:1.0|0.0|0.0|0.4682539701461792|1.0|2.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.5|0.0|0.90625|0.0|0.0|1.0|0.0|0.5714285969734192|0.4841269850730896|0.0|0.0|1.0|0.0|0.0|0.761904776096344|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.5|1.0|0.75|0.5|0.3984375|1.0|0.23636363446712494|1.0|0.5|0.0|0.0|0.359375|0.0|0.5|0.5|1.0|0.0|0.2857142984867096|0.0|13.0|48.0|0.0|2.0|1.0|0.328125|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.3203125|0.5|0.5|1.0|0.0|0.0|0.5|0.6190476417541504|0.6484375|1.0|0.5|0.328125|1.0|1.0|0.5|0.28125|0.5|0.5|0.5|0.5|1.0|7.0|0.5873016119003296
Square Harp:1.0|0.0|0.140625|0.21875|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.8571428656578064|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.9682539701461792|0.523809552192688|0.0|0.5952380895614624|1.0|0.0|0.0|0.2698412835597992|0.0|0.7301587462425232|0.2503691017627716|3.0|1.0|0.0|0.0|0.0|1.0|0.7063491940498352|1.0|1.0|0.0|0.0|1.0|0.5|0.6984127163887024|0.8809523582458496|0.0|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.2109375|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.390625|0.4609375|0.2265625|0.0|0.5|0.5|0.0|0.0|0.5079365372657776|0.015625|0.8015872836112976|0.7952755689620972|0.0|0.0|0.0078125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.5317460298538208|1.0|4.0|0.2222222238779068
Square Wah Bass:0.5|0.2734375|0.40625|0.0|0.0|3.0|0.0|0.7777777910232544|0.0|0.0|0.0|0.0|0.0|0.390625|0.0|0.0|0.46875|1.0|0.761904776096344|0.0|1.0|0.0|0.0|0.0|0.0|0.3203125|0.6349206566810608|0.0|0.0|1.0|0.0|0.0|0.4609375|0.0|0.0|0.6414861679077148|1.0|0.0|1.0|0.6111111044883728|0.8888888955116272|1.0|0.3671875|0.0|0.4015747904777527|1.0|0.7795275449752808|1.0|0.5|0.6111111044883728|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.3515625|0.0|0.0|1.0|0.453125|0.109375|0.5|7.0|0.0|0.0|0.0|0.0|0.0|-0.3125|0.5158730149269104|0.0|0.25|0.5|2.0|0.0|0.7857142686843872|0.359375|0.8015872836112976|0.6929134130477905|0.0|0.0|0.6507936716079712|0.6507936716079712|0.6349206566810608|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.5317460298538208|1.0|4.0|0.23952385783195496
Squarestring:0.6746031641960144|0.0|0.0|0.5|0.0|4.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.5|0.0|1.0|0.0|0.0|0.0|0.0|0.761904776096344|0.5078125|0.0|0.0|1.0|0.0|0.0|0.6984127163887024|0.0|0.640625|0.2777777910232544|1.0|0.0|0.0|0.0|0.568965494632721|1.0|0.5|0.6290322542190552|0.6800000071525574|0.0|0.05454545468091965|1.0|0.5|0.796875|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|1.0|0.6875|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1484375|0.0|0.5|0.5|0.0|0.0|0.6875|0.5|0.5|0.7421875|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.28125|1.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|6.0|0.3333333432674408
Steel Basic Guitar:0.3650793731212616|0.0|0.8809523582458496|0.5|1.0|3.0|1.0|0.109375|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.7063491940498352|0.4047619104385376|1.0|1.0|0.0|0.6146038174629211|-0.5625|-0.5|1.0|0.0|0.4523809552192688|0.6111111044883728|-0.171875|0.546875|1.0|-0.5|-0.21875|0.9365079402923584|0.015625|-0.203125|0.460317462682724|3.0|0.2421875|0.415231317281723|0.0|0.7698412537574768|1.0|0.2068965584039688|0.7063491940498352|0.23548230528831482|1.0|0.25|0.0|0.5|0.734375|0.21875|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|0.0|0.40625|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.21875|0.0|0.0|0.59375|-0.359375|0.1796875|0.0|0.5|0.5|0.0|0.0|0.7421875|0.5|0.5|0.6796875|0.0|0.640625|1.0|1.0|0.8253968358039856|1.0|0.8828125|0.3203125|0.0|0.0|0.3203125|0.65625|0.1875|0.5|0.0|1.0|0.0|4.0|0.6879597306251526
